,color,duration,gross,genres,facenumber_in_poster,language,content_rating,budget,title_year,imdb_score,aspect_ratio,director_avg_gross,director_avg_score,director_movies,actor_average_score,actor_average_gross,actor_movies,gross_class
737,Color,100.0,90341670.0,Action|Adventure|Fantasy|Thriller,4.0,English,PG-13,60000000.0,2002.0,5.5,2.35,73833557.0,6.175000000000002,4,1.4555555555555555,26729052.55555556,2,6
738,Color,115.0,74540762.0,Action|Drama|Thriller,2.0,English,PG-13,55000000.0,2004.0,6.5,1.85,26628857.0,6.85,2,2.705555555555556,15840890.055555558,5,6
739,Color,130.0,80033643.0,Action|Crime|Mystery|Thriller,2.0,English,PG-13,60000000.0,2012.0,7.0,2.35,6047856.0,6.7,1,4.69024784182679,61504618.91885269,41,6
740,Color,105.0,73648142.0,Action|Sci-Fi|Thriller,1.0,English,R,60000000.0,1999.0,5.8,2.35,45293766.85714286,6.242857142857143,7,1.5444444444444445,3024880.222222222,2,6
741,Color,111.0,71844424.0,Documentary|Music,0.0,English,PG,60000000.0,2009.0,7.3,1.78,65035557.0,5.6,2,0.0,0.0,0,6
742,Color,106.0,75638743.0,Drama|Thriller,4.0,English,PG-13,60000000.0,2011.0,6.6,1.85,70739747.54545455,6.781818181818181,11,3.2550000000000003,42664593.65000001,27,6
743,Color,89.0,66734992.0,Action|Adventure|Comedy|Crime,0.0,English,PG,60000000.0,2003.0,4.4,2.35,60786269.0,5.6,1,1.1777777777777778,14937789.592592593,4,6
744, Black and White,100.0,75280058.0,Animation|Family|Fantasy,1.0,English,PG,60000000.0,2009.0,7.7,1.85,5409517.0,4.7,1,0.7999999999999999,48496781.77777778,1,6
745,Color,91.0,64505912.0,Sci-Fi|Thriller,0.0,English,R,48000000.0,2008.0,5.0,1.85,154586977.6,6.82,5,2.8428571428571434,34448348.50529101,17,5
746,Color,146.0,77862546.0,Action|Crime|Drama|Thriller,2.0,English,R,70000000.0,2004.0,7.7,2.35,92416747.57142857,6.8,7,3.826143790849674,30461928.76470588,21,6
747,Color,98.0,61112916.0,Comedy|Family|Fantasy,0.0,English,PG,50000000.0,2006.0,4.4,2.35,35159235.0,6.0,3,1.8493827160493828,19682707.13580247,12,5
748,Color,101.0,88200225.0,Comedy|Crime,5.0,English,PG-13,60000000.0,2004.0,6.1,2.35,71567077.0,6.85,2,1.9388888888888889,8845306.111111112,4,6
749,Color,94.0,60573641.0,Comedy|Family,1.0,English,PG,60000000.0,1996.0,5.4,1.85,130512915.0,4.8,1,1.4666666666666668,18194871.388888888,3,5
750,Color,132.0,59035104.0,Action|Fantasy|Horror|Sci-Fi,1.0,English,PG-13,66000000.0,2004.0,6.8,1.85,81645152.0,6.7,1,0.0,0.0,0,5
751,Color,115.0,56702901.0,Drama,1.0,English,PG-13,60000000.0,1998.0,6.5,2.35,0.0,0.0,0,4.811111111111111,59150379.59259259,11,5
752,Color,92.0,55994557.0,Adventure|Animation|Comedy|Family|Fantasy,0.0,English,PG,60000000.0,2012.0,7.0,2.35,0.0,0.0,0,2.85,39604807.64814815,7,5
753,Color,124.0,54910560.0,Action|Adventure|Crime|Thriller,0.0,English,R,60000000.0,1997.0,6.3,2.35,31600000.0,6.9,1,3.0759259259259264,31597927.42592592,9,5
754,Color,119.0,53789313.0,Action|Mystery|Sci-Fi|Thriller,0.0,English,PG-13,60000000.0,2003.0,6.3,2.35,109746228.5,6.35,4,4.572222222222221,39972958.722222224,9,5
755,Color,124.0,51045801.0,Drama|Romance,2.0,English,PG-13,60000000.0,1996.0,6.1,1.85,0.0,0.0,0,3.1277777777777778,36440245.94444445,5,5
758,Color,98.0,50189179.0,Action|Comedy|Sci-Fi,2.0,English,PG-13,60000000.0,2002.0,5.3,1.85,0.0,0.0,0,1.4166666666666667,12144141.0,4,5
759,Color,92.0,50024083.0,Action|Thriller,1.0,English,R,60000000.0,1995.0,5.4,1.85,0.0,0.0,0,0.7666666666666667,13326525.555555554,1,5
760,Color,105.0,50549107.0,Action|Drama|Thriller,3.0,English,PG-13,60000000.0,2014.0,6.2,2.35,181015141.0,7.0,1,2.4111111111111105,31273809.55555556,3,5
761,Color,124.0,56443482.0,Biography|Comedy|Drama,3.0,English,PG-13,60000000.0,2015.0,6.6,1.85,77351044.83333333,7.266666666666667,6,4.591739618406287,65174160.54640853,64,5
763,Color,116.0,47748610.0,Action|Horror|Sci-Fi,0.0,English,R,75000000.0,1997.0,6.3,2.35,0.0,0.0,0,3.1296296296296298,28603207.14814815,8,5
764,Color,124.0,46975183.0,Action|Crime|Drama|Mystery|Thriller,0.0,English,R,61000000.0,2007.0,7.2,2.35,46218522.66666666,6.8,3,2.4,30435470.66666667,3,5
765,Color,96.0,50807639.0,Adventure|Animation|Comedy|Family|Fantasy,3.0,English,PG,60000000.0,2014.0,6.8,1.85,0.0,0.0,0,1.1277777777777775,7769124.111111111,5,5
766,Color,104.0,46611204.0,Comedy|Drama|Fantasy|Romance,1.0,English,PG-13,48000000.0,1998.0,6.1,2.35,0.0,0.0,0,3.8277777777777784,38899937.12962963,8,5
768,Color,115.0,48472213.0,Action|Comedy|Crime,2.0,English,PG-13,45000000.0,2005.0,5.0,2.35,83802110.5,5.95,2,4.6000000000000005,24758190.94444445,8,5
769,Color,101.0,43060566.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,0.0,English,PG-13,60000000.0,2002.0,6.2,2.35,43371318.5,6.6,2,3.7314814814814814,31329046.51851852,12,5
770,Color,113.0,45996718.0,Action|Crime|Drama|Thriller,3.0,English,R,60000000.0,2013.0,6.7,2.35,75590286.0,7.7,1,0.7931623931623931,3246783.085470085,13,5
771,Color,100.0,43337279.0,Adventure|Comedy,2.0,English,PG-13,60000000.0,2009.0,4.9,1.85,52700727.85714286,6.7857142857142865,7,4.3125,24306688.472222224,17,5
772,Color,134.0,37479778.0,Biography|Drama|History|Sport,1.0,English,PG-13,60000000.0,2009.0,7.4,2.35,62402639.35714286,7.3,14,5.058690476190477,100802391.6686508,48,4
774,Color,125.0,40559930.0,Comedy|Crime|Romance|Thriller,0.0,English,PG-13,60000000.0,2009.0,6.2,2.35,49024969.0,7.3,1,6.780291005291005,56655396.31878307,33,5
775,Color,94.0,36830057.0,Comedy|Family|Sci-Fi,2.0,English,PG,65000000.0,1999.0,4.9,1.85,25440484.5,5.7,2,1.6000000000000003,17735690.0,2,4
776,Color,107.0,36279230.0,Action|Crime|Thriller,0.0,English,PG-13,60000000.0,2006.0,6.1,2.35,116643346.0,6.0,1,0.0,0.0,0,4
778,Color,116.0,43119879.0,Action|Adventure|Sci-Fi|Thriller,0.0,English,PG-13,60000000.0,2002.0,6.4,2.35,68750000.0,6.4,1,2.262962962962963,25912778.574074075,6,5
779,Color,100.0,35096190.0,Comedy|Crime|Romance,1.0,English,PG-13,60000000.0,2003.0,6.3,1.85,17439163.0,8.2,1,1.35,16993186.666666668,3,4
783,Color,96.0,32122249.0,Comedy|Crime,1.0,English,R,60000000.0,2002.0,5.9,1.85,56130474.33333334,6.933333333333334,6,2.991005291005292,21254953.02116402,26,4
784,Color,101.0,40076438.0,Action|Crime|Drama|Mystery|Thriller,2.0,English,R,60000000.0,2008.0,6.0,2.35,33988342.5,6.0,2,3.742078189300411,21900843.356995884,45,5
785,Color,111.0,32940507.0,Action|Crime|Drama|Thriller,1.0,English,R,60000000.0,1998.0,6.1,2.35,39435756.5,6.5,2,3.737037037037037,45590516.2037037,12,4
787,Color,126.0,30695227.0,Drama|Fantasy|Sport,3.0,English,PG-13,60000000.0,2000.0,6.7,1.85,65085381.5,7.15,2,5.428148148148147,70401851.5962963,18,4
788,Color,152.0,32522352.0,Adventure|Comedy|Drama|Music,1.0,English,R,60000000.0,2000.0,7.9,1.85,153620822.0,7.3,1,2.2861111111111114,17806265.638888888,7,4
790,Color,101.0,26082914.0,Action|Adventure|Crime|Thriller,2.0,English,PG-13,87000000.0,2005.0,4.3,2.35,74058698.0,6.3,1,0.0,0.0,0,4
791,Color,87.0,29136626.0,Action|Fantasy|Horror|Sci-Fi|Thriller,0.0,English,PG-13,60000000.0,2011.0,5.7,2.35,40168080.0,5.2,1,0.6222222222222221,2671387.777777777,1,4
792,Color,85.0,26288320.0,Adventure|Animation|Comedy|Drama|Family|Fantasy|Romance,0.0,English,PG,60000000.0,2003.0,6.7,1.66,0.0,0.0,0,1.6655555555555557,15283320.15925926,11,4
794,Color,173.0,623279547.0,Action|Adventure|Sci-Fi,3.0,English,PG-13,220000000.0,2012.0,8.1,1.85,25335935.0,8.0,1,3.958774250440917,65954783.40255732,36,9
795,Color,104.0,30063805.0,Drama|Fantasy|Mystery|Romance|Thriller,0.0,English,PG-13,60000000.0,2002.0,6.1,2.35,129349173.25,6.5,4,2.433333333333333,40367711.722222224,4,4
798,Color,131.0,18208078.0,Action|Drama|Thriller,3.0,English,R,60000000.0,2001.0,6.9,2.35,17804273.0,7.0,1,2.210185185185185,14614827.583333336,8,3
799,Color,91.0,14218868.0,Horror|Sci-Fi|Thriller,0.0,English,PG-13,65000000.0,2000.0,4.8,2.35,0.0,0.0,0,0.8333333333333334,4405288.333333333,1,3
800,Color,118.0,22451.0,Drama|Fantasy|Mystery|Romance,0.0,English,PG-13,60000000.0,2014.0,6.2,2.35,0.0,0.0,0,5.273333333333333,34916295.08888889,16,1
801,Color,130.0,31165421.0,Fantasy|Horror|Mystery|Romance,3.0,English,PG-13,60000000.0,2013.0,6.0,2.35,47285499.0,5.0,1,2.9388888888888887,44563621.833333336,11,4
802,Color,90.0,11802056.0,Adventure|Comedy|Family|Romance|Sci-Fi,1.0,English,PG,60000000.0,2008.0,4.9,1.85,41647655.25,5.6,4,1.785185185185185,8151683.555555556,5,3
803,Color,103.0,25472967.0,Drama|Horror|Thriller,2.0,English,PG-13,30000000.0,2005.0,5.6,2.35,0.0,0.0,0,1.2611111111111108,16970204.833333332,3,4
804,Color,122.0,22362500.0,Comedy|Drama,0.0,English,PG-13,55000000.0,1999.0,6.1,1.85,126106711.0,6.8,3,4.527777777777779,41266351.98148149,9,4
806,Color,103.0,19781879.0,Action|Crime|Fantasy|Thriller,1.0,English,PG-13,60000000.0,2008.0,4.8,2.35,74098862.0,8.1,1,4.312962962962963,32344873.64351852,16,3
809,Color,127.0,4426297.0,Adventure|Drama|Romance|War,2.0,English,R,35000000.0,2003.0,6.5,2.35,81122216.0,6.300000000000002,2,4.437037037037037,54274572.39259259,13,2
811, Black and White,132.0,10166502.0,Action|Drama|War,0.0,Filipino,R,80000000.0,2005.0,6.7,2.35,22439428.0,7.0,2,1.3444444444444443,23347358.80555556,5,3
812,Color,108.0,363024263.0,Action|Adventure|Comedy|Romance|Sci-Fi,0.0,English,R,58000000.0,2016.0,8.1,2.35,0.0,0.0,0,2.1240740740740742,32809610.67283951,12,9
813,Color,114.0,12065985.0,Comedy|Drama,1.0,English,PG,60000000.0,1998.0,4.9,2.35,57921824.33333334,6.866666666666667,3,1.5166666666666666,25757427.88888889,3,3
814,Color,133.0,350123553.0,Action|Biography|Drama|History|Thriller|War,0.0,English,R,58800000.0,2014.0,7.3,2.35,57715486.76470588,7.2176470588235295,17,2.991975308641976,31479592.4691358,15,9
815,Color,103.0,80021740.0,Adventure|Comedy|Family|Fantasy|Horror,4.0,English,PG,58000000.0,2015.0,6.4,2.35,120554193.5,5.7,2,2.2166666666666663,13842778.166666664,4,6
817,Color,95.0,48291624.0,Comedy|Fantasy|Romance,1.0,English,PG-13,58000000.0,2005.0,6.7,1.85,68889740.33333333,6.166666666666668,3,3.644444444444445,26061054.944444444,9,5
818,Color,90.0,35231365.0,Comedy|Family|Romance|Sci-Fi,0.0,English,PG,60000000.0,2000.0,3.6,1.85,95543278.0,5.1,2,0.25555555555555554,34079.444444444445,1,4
819,Color,87.0,53715611.0,Action|Adventure|Thriller|War,1.0,English,R,63000000.0,1988.0,5.7,2.35,0.0,0.0,0,0.8055555555555555,14869482.166666664,2,5
820,Color,114.0,31199215.0,Comedy|Drama|Romance|Sport,8.0,English,PG-13,58000000.0,2008.0,6.0,1.85,31501218.0,7.5,1,0.0,0.0,0,4
822,Color,103.0,29580087.0,Comedy|Drama|Romance,2.0,English,PG-13,58000000.0,2009.0,4.7,2.35,93307796.0,6.1,1,1.6666666666666667,14522941.111111112,2,4
823,Color,125.0,44665963.0,Comedy,2.0,English,PG-13,58000000.0,2013.0,6.3,2.35,109430270.22222222,5.9222222222222225,9,4.2370370370370365,54278899.092592604,10,5
825,Color,125.0,49875589.0,Action|Adventure|Drama|History|War,0.0,English,PG-13,58000000.0,2012.0,5.9,2.35,0.0,0.0,0,2.455555555555556,24133552.55555555,3,5
827,Color,136.0,60984028.0,Drama|Mystery|Thriller,2.0,English,R,57000000.0,1997.0,7.5,2.35,4496583.0,8.0,1,3.324444444444445,18602129.95802469,17,5
828,Color,116.0,36931089.0,Comedy,2.0,English,R,70000000.0,2012.0,5.6,2.35,8396942.0,6.5,1,3.826495726495727,43068772.49145299,21,4
829,Color,103.0,51317350.0,Action|Adventure|Fantasy,0.0,English,PG-13,57000000.0,1996.0,6.4,2.35,0.0,0.0,0,0.8055555555555555,2586222.2222222225,2,5
830,Color,97.0,28328132.0,Action|Comedy|Crime|Drama,2.0,English,PG-13,58000000.0,2004.0,6.3,2.35,114323312.33333331,6.466666666666666,3,5.008333333333334,32229677.19444445,24,4
831,Color,96.0,51774002.0,Action|Fantasy|Thriller,1.0,English,PG-13,57000000.0,2011.0,4.3,2.35,20649559.666666668,6.333333333333332,3,1.3010101010101007,10968874.92929293,24,5
835,Color,86.0,45860039.0,Action|Crime,1.0,English,PG-13,56000000.0,2004.0,6.2,2.35,25482931.0,5.7,1,0.6851851851851852,12590449.444444446,3,5
836, Black and White,142.0,329691196.0,Comedy|Drama,0.0,English,PG-13,55000000.0,1994.0,8.8,2.35,118799760.25,7.525,4,1.6222222222222218,19414845.37037037,4,9
837,Color,92.0,217326336.0,Animation|Comedy|Family|Fantasy|Music,0.0,English,PG,60000000.0,2007.0,5.2,1.85,16791678.5,5.75,2,0.8111111111111109,2667414.0,1,9
838,Color,108.0,166225040.0,Comedy,2.0,English,PG-13,55000000.0,2000.0,7.0,1.85,129633726.0,6.8,2,2.2770833333333336,10756061.368055554,19,8
839,Color,84.0,141600000.0,Adventure|Animation|Drama|Family|History|Musical|Romance,1.0,English,G,55000000.0,1995.0,6.6,1.78,0.0,0.0,0,1.7,29705946.55555556,2,7
840,Color,188.0,134218018.0,Action|Adventure|Drama|Romance|Sci-Fi,0.0,English,PG,55000000.0,1978.0,7.3,2.35,0.0,0.0,0,1.9333333333333331,16046883.555555554,2,7
841,Color,95.0,128769345.0,Comedy|Romance|Sci-Fi,1.0,English,PG-13,54000000.0,1996.0,5.6,1.85,72217000.0,6.9,1,2.8722222222222222,7440858.888888889,5,7
842,Color,118.0,177575142.0,Comedy|Romance,1.0,English,PG-13,70000000.0,2005.0,6.6,2.35,77389537.33333333,6.6000000000000005,3,4.328703703703703,37817805.71296296,19,8
843,Color,92.0,105263257.0,Action|Adventure|Comedy|Family|Romance,0.0,English,PG,55000000.0,1997.0,5.4,1.85,0.0,0.0,0,1.4444444444444446,3474444.4444444445,2,7
844,Color,74.0,104354205.0,Comedy|Romance,3.0,English,R,55000000.0,2003.0,6.3,2.35,31155435.0,6.2,1,2.6157407407407405,12736033.120370373,10,7
845,Color,134.0,107100855.0,Biography|Drama|Thriller,0.0,English,PG-13,55000000.0,2013.0,7.9,2.35,144885883.33333334,7.833333333333332,3,1.6261111111111108,26195525.83333333,24,7
846,Color,101.0,98711404.0,Comedy|Crime|Romance|Thriller,2.0,English,PG-13,55000000.0,2010.0,6.3,2.35,114385388.42857143,5.7,7,5.075925925925926,75452906.8425926,20,6
847,Color,100.0,100328194.0,Comedy|Family|Fantasy,0.0,English,PG,50000000.0,1995.0,6.0,1.85,0.0,0.0,0,0.7944444444444444,5083496.555555555,2,7
848,Color,132.0,101530738.0,Action|Crime|Thriller,0.0,English,R,55000000.0,2014.0,7.2,2.35,51946765.66666666,6.800000000000002,6,3.0691798941798942,32769947.36044973,40,7
849,Color,105.0,93815117.0,Comedy|Drama|Romance,2.0,English,PG-13,55000000.0,2002.0,5.1,2.35,18653615.0,6.1,1,3.033333333333333,23876195.0,5,6
850,Color,123.0,91400000.0,Action|Drama|Thriller|War,0.0,English,R,53000000.0,1995.0,7.3,2.35,106349749.25,6.800000000000002,4,2.2962962962962963,12800077.962962965,8,6
851,Color,117.0,162586036.0,Biography|Drama,0.0,English,PG-13,55000000.0,2006.0,8.0,2.35,0.0,0.0,0,3.7144444444444438,33954100.67777777,16,8
852,Color,98.0,89706988.0,Drama|Mystery|Thriller,1.0,English,PG-13,55000000.0,2005.0,6.2,2.35,0.0,0.0,0,1.3555555555555554,5293686.833333333,3,6
853,Color,128.0,83000000.0,Drama|Thriller,0.0,English,R,55000000.0,1994.0,6.0,2.35,78774531.25,7.325,4,1.5333333333333334,32619896.55555556,3,6
855, Black and White,111.0,70098138.0,Action,0.0,English,R,30000000.0,2003.0,8.1,2.35,50129874.66666666,8.266666666666666,3,3.455555555555556,15115079.833333336,9,6
856,Color,85.0,66365290.0,Comedy,2.0,English,PG-13,55000000.0,1999.0,6.4,1.37,46063851.0,6.366666666666667,3,0.6777777777777777,1081579.8888888888,2,6
858, Black and White,137.0,66207920.0,Action|Crime|Drama|Thriller,0.0,English,R,30000000.0,2004.0,8.0,2.35,55121940.5,8.225,4,2.051851851851852,13953589.111111112,8,6
859,Color,97.0,63408614.0,Action|Comedy|Crime|Thriller,1.0,English,R,55000000.0,1989.0,6.3,2.35,0.0,0.0,0,1.5037037037037038,16872082.296296302,4,5
860,Color,104.0,58422650.0,Comedy|Fantasy|Horror,3.0,English,PG-13,55000000.0,1992.0,6.4,1.85,138925463.66666666,7.899999999999999,3,2.4222222222222216,26203309.11111111,4,5
861,Color,110.0,56932305.0,Action|Adventure|Comedy|Western,2.0,English,PG-13,55000000.0,2000.0,6.6,2.35,0.0,0.0,0,1.3222222222222222,2530094.777777777,2,5
862,Color,133.0,68750000.0,Action|Adventure|Thriller,0.0,English,R,55000000.0,1996.0,6.4,2.35,0.0,0.0,0,3.25,51297881.11111111,5,6
863,Color,94.0,68218041.0,Comedy|Family|Fantasy,1.0,English,PG,55000000.0,2011.0,6.0,1.85,65221908.8,6.3599999999999985,5,2.777777777777777,11217602.944444446,11,6
864,Color,104.0,25040293.0,Action|Adventure|Fantasy,0.0,English,PG-13,55000000.0,2008.0,6.6,2.35,70277054.0,5.15,2,3.7296296296296285,29851501.35185185,9,4
865,Color,91.0,55747724.0,Adventure|Animation|Comedy|Family,1.0,English,PG,55000000.0,2013.0,5.9,1.85,10539414.0,4.7,1,4.454629629629629,43355870.81481481,17,5
866,Color,145.0,55473600.0,Action|Horror|Sci-Fi,0.0,English,R,50000000.0,1992.0,6.4,2.35,0.0,0.0,0,0.6666666666666666,1555555.5555555557,1,5
867,Color,135.0,49994804.0,Biography|Drama|History|Musical,1.0,English,PG,55000000.0,1996.0,6.3,2.35,0.0,0.0,0,0.0,0.0,0,5
869,Color,110.0,38553833.0,Adventure|Drama|Horror|Thriller,0.0,English,R,55000000.0,1996.0,6.8,2.35,26418886.0,5.65,2,0.8555555555555556,4744444.444444445,1,4
871,Color,102.0,34350553.0,Action|Comedy|Sci-Fi,4.0,English,R,68000000.0,2012.0,5.7,2.35,0.0,0.0,0,3.555555555555556,28868441.222222224,5,4
872,Color,94.0,34238611.0,Action|Crime|Drama|Thriller,1.0,English,R,55000000.0,2003.0,6.0,1.85,107180008.5,6.55,2,1.5629629629629633,13349367.666666664,4,4
873,Color,126.0,34098563.0,Drama|Thriller,1.0,English,R,55000000.0,1999.0,6.5,2.35,86744418.0,6.65,2,2.4074074074074074,36608863.38888889,8,4
874,Color,118.0,33828318.0,Comedy,2.0,English,PG-13,55000000.0,2003.0,5.8,2.35,75285790.0,6.5200000000000005,5,4.002469135802468,50288592.47530865,17,4
875,Color,99.0,33472850.0,Comedy|Sport,3.0,English,R,55000000.0,2008.0,5.8,2.35,0.0,0.0,0,4.272222222222221,56677718.98148149,21,4
877,Color,141.0,35707327.0,Crime|Drama|Mystery|Thriller,0.0,English,R,55000000.0,2008.0,7.8,2.35,57486989.08333334,7.183333333333334,12,4.409722222222221,70752504.48611109,16,4
878,Color,107.0,20550712.0,Action|Drama|Sci-Fi|Thriller,1.0,English,PG-13,50000000.0,1996.0,5.6,1.85,183875760.0,7.8,1,2.5698148148148143,22368713.912037034,16,4
879,Color,116.0,18573791.0,Action|Drama|Sport|Thriller,3.0,English,R,55000000.0,1996.0,5.8,2.35,103359799.4,6.9,5,2.424691358024692,21892468.586419754,12,3
882,Color,93.0,25857987.0,Action|Sci-Fi,0.0,English,PG-13,62000000.0,2005.0,5.5,2.35,0.0,0.0,0,2.88968253968254,21194958.14285714,15,4
883,Color,280.0,12870569.0,Drama|History|War,0.0,English,PG-13,56000000.0,2003.0,6.3,2.35,10769960.0,7.7,1,0.6222222222222221,4353023.888888889,1,3
884,Color,100.0,11466088.0,Action|Thriller,0.0,English,R,71000000.0,1997.0,4.7,2.35,0.0,0.0,0,2.555555555555556,31226907.22222222,4,3
885,Color,107.0,16088610.0,Comedy|Drama|Family|Fantasy,2.0,English,PG,55000000.0,2009.0,5.6,2.35,0.0,0.0,0,5.77037037037037,78939660.4074074,22,3
886,Color,119.0,51178893.0,Adventure|Comedy|Crime|Family|Musical,4.0,English,PG,50000000.0,2014.0,6.4,1.85,88625922.0,7.1,1,2.9444444444444446,19212286.54629629,12,5
888,Color,119.0,39440655.0,Drama|Music|Musical|Romance,1.0,English,PG-13,55000000.0,2010.0,6.4,2.35,0.0,0.0,0,2.9629629629629632,31599322.83333333,7,4
892,Color,117.0,81645152.0,Action|Horror|Sci-Fi|Thriller,1.0,English,R,54000000.0,2002.0,6.7,1.85,0.0,0.0,0,1.3888888888888886,4200400.888888889,2,6
893,Color,123.0,69951824.0,Drama|Romance,1.0,English,PG-13,55000000.0,2008.0,7.7,2.35,162586036.0,8.0,1,4.401296296296297,43321170.41481482,25,6
894,Color,92.0,9483821.0,Action|Thriller,3.0,English,R,55000000.0,2012.0,5.7,1.85,13308748.0,5.449999999999998,2,2.8353535353535357,21831093.262626264,15,2
895,Color,170.0,66676062.0,Crime|Drama,1.0,English,R,54000000.0,1990.0,7.6,1.85,60634132.16666666,7.783333333333334,6,1.9,15184943.148148147,4,6
896,Color,123.0,26838389.0,Comedy|Drama|Romance,0.0,English,PG-13,57000000.0,2005.0,6.4,1.85,95586010.66666669,7.366666666666667,3,5.55074074074074,123466239.47407408,26,4
897,Color,110.0,75604320.0,Comedy|Romance,1.0,English,PG-13,54000000.0,2006.0,5.6,1.85,333976.0,6.4,1,1.2444444444444442,4442104.555555555,2,6
898,Color,116.0,108200000.0,Action|Adventure|Romance|Sci-Fi,4.0,English,PG,54000000.0,1980.0,6.8,2.35,0.0,0.0,0,1.6222222222222218,29826226.222222224,2,7
899,Color,121.0,5660084.0,Comedy|Crime|Romance,0.0,English,R,54000000.0,2003.0,2.4,2.35,105926813.66666669,7.333333333333332,3,0.0,0.0,0,2
902,Color,94.0,58297830.0,Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance,1.0,English,G,50000000.0,1997.0,7.1,2.35,48092846.0,7.3,1,1.6555555555555552,17251989.77777778,2,5
903, Black and White,127.0,57386369.0,Drama|Musical|Romance,1.0,English,PG-13,52500000.0,2001.0,7.6,2.35,46338728.0,6.8,1,2.2555555555555555,25587748.11111112,3,5
904,Color,89.0,45207112.0,Crime|Mystery|Thriller,1.0,English,PG-13,53000000.0,2001.0,5.5,2.35,36188131.75,6.300000000000002,4,3.2314814814814814,35004462.85185185,11,5
905,Color,123.0,62563543.0,Biography|Crime|Drama,7.0,English,R,53000000.0,2015.0,7.0,2.35,25394637.0,7.05,2,3.795353535353536,38220717.29023569,48,5
906,Color,135.0,33574332.0,Drama|History|War,0.0,English,R,90000000.0,2006.0,7.1,2.35,64251560.6,7.12,10,1.3977777777777778,9073490.055555556,11,4
907,Color,118.0,73343413.0,Crime|Drama|Thriller,0.0,English,R,50000000.0,2009.0,7.4,2.35,50413412.2,6.58,5,5.0814814814814815,37660368.57407408,15,6
908,Color,189.0,25031037.0,Action|Horror|Thriller,0.0,English,R,53000000.0,2007.0,7.6,2.35,55392374.44444445,5.811111111111113,9,3.0464814814814813,14404137.885185186,13,4
909,Color,172.0,22843047.0,Drama|History|Horror,1.0,English,R,55000000.0,1998.0,5.9,1.85,104025711.0,8.15,2,1.1777777777777778,10651364.777777778,2,4
910,Color,124.0,5755286.0,Drama|Romance|Sport,1.0,English,PG-13,55000000.0,2007.0,5.9,2.35,61883563.5,7.25,4,2.9862962962962967,24236686.64259259,26,2
911,Color,141.0,164435221.0,Biography|Crime|Drama,0.0,English,PG-13,52000000.0,2002.0,8.0,1.85,191238144.35714287,7.778571428571429,14,3.973888888888889,59480831.53518519,21,8
912,Color,157.0,95720716.0,Drama|History|Thriller,0.0,English,R,40000000.0,2012.0,7.4,1.85,15700000.0,7.6,1,2.9592592592592597,12067047.75925926,7,6
913,Color,106.0,118683135.0,Comedy|Drama|Romance,1.0,English,PG-13,52000000.0,2006.0,5.8,1.85,68353550.0,5.9,1,2.9203703703703705,24908890.796296302,13,7
914,Color,108.0,143704210.0,Comedy|Family|Musical|Romance,1.0,English,PG-13,52000000.0,2008.0,6.3,2.35,0.0,0.0,0,3.0075396825396825,17926907.17328042,16,7
915,Color,125.0,110476776.0,Comedy|Romance,12.0,English,PG-13,52000000.0,2010.0,5.7,1.85,98386514.16666669,6.033333333333332,6,5.185185185185186,103188550.16666669,21,7
916,Color,107.0,80270227.0,Action|Adventure|Comedy,5.0,English,PG-13,50000000.0,2005.0,5.1,2.35,11740236.5,6.35,2,1.3222222222222222,8321808.777777779,2,6
917,Color,215.0,36385763.0,Drama|War,0.0,English,R,52000000.0,1998.0,7.6,2.35,0.0,0.0,0,0.0,0.0,0,4
918,Color,118.0,37035845.0,Comedy|Fantasy,2.0,English,R,52000000.0,2011.0,6.4,2.35,60470220.0,6.2,1,3.5685185185185184,58433912.2037037,9,4
920,Color,178.0,42438300.0,Biography|Crime|Drama,2.0,English,R,52000000.0,1995.0,8.2,2.35,31240265.14285714,7.642857142857142,7,1.7083333333333333,19989932.23611111,9,5
922,Color,104.0,23020488.0,Action|Comedy|Fantasy,3.0,English,PG-13,52000000.0,2003.0,5.5,2.35,0.0,0.0,0,2.6259259259259258,39809631.53703704,8,4
923,Color,116.0,90567722.0,Comedy,1.0,English,R,51000000.0,2000.0,6.5,1.85,100714010.5,7.0,2,1.6444444444444446,7505288.333333332,2,6
